truedoca,recodoca,ambig,theta,FitA0,FitA1,FitB0,FitB1,TrueA0,TrueA1,TrueB0,TrueB1
2.21648,2.11113,1,2.3171,1192.15,-2.53185,-1017.9,2.57068,1199.29,-2.54376,-1015.05,2.56277
0.316498,0.213661,1,2.3171,1192.15,-2.53185,-1017.9,2.57068,1199.29,-2.54376,-1015.05,2.56277
1.84415,1.76387,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
1.02077,1.07073,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
0.343769,0.921074,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
1.23737,0.677624,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
0.282844,2.44149,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
1.05083,1.19937,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
1.14848,1.06349,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
0.623033,1.64705,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
0.678907,0.338574,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
2.44485,1.44655,1,1.68818,329.911,-0.203666,346.56,-1.20171,323.485,-0.186251,353.706,-1.21098
1.01504,1.80333,1,2.01648,18.4394,-0.481984,578.691,-0.175277,22.0051,-0.486933,591.126,-0.19702
1.45327,2.4168,1,2.01648,18.4394,-0.481984,578.691,-0.175277,22.0051,-0.486933,591.126,-0.19702
0.664617,1.63262,1,2.01648,18.4394,-0.481984,578.691,-0.175277,22.0051,-0.486933,591.126,-0.19702
0.765411,1.0902,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.47967,0.901432,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.80253,1.20779,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.76523,2.33355,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.44665,0.90216,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.31843,0.618453,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.12005,0.472066,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
0.0356064,0.536882,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
0.162752,0.390444,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.17794,0.72008,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
0.931386,1.44665,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.25413,1.75301,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.59537,1.09831,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.79382,0.951889,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
2.4008,1.41705,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
0.811154,1.81872,1,2.15105,257.278,-0.871941,1014.1,-0.901066,266.848,-0.885851,1019.13,-0.908667
1.38075,0.872698,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
2.1552,2.07908,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
0.739807,0.916813,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
1.88259,1.87518,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
0.0709145,1.91792,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
1.50806,0.345832,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
0.304559,1.67085,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
1.88364,0.0987384,1,2.07824,-122.066,-1.13406,-1074.23,-1.6124,-70.5446,-1.04302,-1056.61,-1.58627
1.56794,0.258337,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
0.154887,1.89108,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
1.72877,0.0789891,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
2.2811,1.12325,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
0.990348,2.18809,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
1.98612,0.746781,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
2.18264,1.09826,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
1.00066,0.118888,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
0.628898,2.36223,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
1.77189,0.00328518,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
0.589944,1.21389,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
1.97815,0.271058,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
1.71959,0.551341,1,1.92751,380.969,-0.680204,-1822.55,1.58361,408.758,-0.702859,-1841.02,1.59932
1.85679,1.36674,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
0.0222081,0.489418,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
1.81243,2.34562,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
1.2693,0.838584,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
2.31035,2.20818,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
1.42048,1.48175,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
1.05659,1.04181,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
0.39511,0.722707,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
0.37514,1.30443,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
2.12049,1.27077,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
0.480249,0.457911,1,0.557153,-3715.96,3.00727,2376.87,-1.53989,-3721.43,3.01521,2441.84,-1.59032
2.16782,1.51466,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
1.57299,2.16693,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
0.892688,0.366209,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
0.693095,2.2166,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
2.34931,0.216098,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
0.362008,1.79688,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
1.37083,0.318915,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
0.826179,2.33063,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
0.560401,1.40639,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
1.92304,0.114534,1,1.70034,-382.632,-0.40618,675.129,-2.22629,-409.765,-0.329268,686.346,-2.32314
2.31798,1.3794,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.25754,0.320458,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.33233,1.59766,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.649259,1.03981,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.97641,2.34029,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.32206,1.00323,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.00512679,0.297188,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
2.00512,1.56114,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.67796,0.260668,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.138331,0.0210477,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.78391,1.17991,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.839436,1.28932,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.61865,1.30314,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.492377,0.159837,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.633958,0.983505,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.76021,2.1268,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.87439,1.47958,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.748059,0.336232,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.378231,0.807063,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
1.15026,0.0411225,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.651919,0.530833,1,0.942009,-2845.84,3.6369,2857.97,-4.58939,-2760.84,3.50145,2943.47,-4.71263
0.176158,1.63396,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
2.19079,0.690135,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.084,2.41983,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.28288,0.095774,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.03185,0.0471543,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.98473,0.833871,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
0.636564,0.0240823,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.59923,0.660544,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
0.488077,0.46742,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
0.247049,0.676838,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.21498,0.237867,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.78999,0.523708,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.93432,0.458824,1,1.80857,451.989,-0.684302,3861.26,-2.76776,475.048,-0.702261,3794.61,-2.71824
1.67845,1.05507,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
2.1116,1.47788,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.23151,0.068246,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.38583,0.879757,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.86816,2.38466,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.12604,0.598783,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
0.134628,0.74854,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.28309,0.642987,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
0.881653,0.532749,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
0.973241,1.22122,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.99802,1.73062,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.41435,1.98143,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.5569,0.970407,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.63683,0.421802,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.71934,1.73632,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.5082,1.49191,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.51311,1.52872,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
1.71444,1.6995,1,1.81053,-481.55,-0.515975,-130.49,-1.82851,-480.826,-0.510619,-131.103,-1.83453
0.951523,0.611396,1,2.02906,662.74,-0.881875,-2017.13,1.40712,675.106,-0.894466,-2142.8,1.50947
1.46053,1.04781,1,2.02906,662.74,-0.881875,-2017.13,1.40712,675.106,-0.894466,-2142.8,1.50947
2.27997,1.08361,1,2.02906,662.74,-0.881875,-2017.13,1.40712,675.106,-0.894466,-2142.8,1.50947
1.76554,2.33387,1,2.02906,662.74,-0.881875,-2017.13,1.40712,675.106,-0.894466,-2142.8,1.50947
1.0583,1.28895,1,2.02906,662.74,-0.881875,-2017.13,1.40712,675.106,-0.894466,-2142.8,1.50947
2.1901,1.89972,1,2.02906,662.74,-0.881875,-2017.13,1.40712,675.106,-0.894466,-2142.8,1.50947
2.0735,0.447296,1,1.41069,-542.132,0.204479,-116.763,1.46707,-547.319,0.303746,-104.644,1.45575
0.419063,1.47578,1,1.41069,-542.132,0.204479,-116.763,1.46707,-547.319,0.303746,-104.644,1.45575
1.35167,1.53089,1,1.07938,781.922,1.06298,1202.14,1.78905,806.831,1.08908,1183.1,1.76764
1.16089,0.0570217,1,1.07938,781.922,1.06298,1202.14,1.78905,806.831,1.08908,1183.1,1.76764
0.698434,1.10126,1,1.07938,781.922,1.06298,1202.14,1.78905,806.831,1.08908,1183.1,1.76764
2.10863,1.69024,1,1.07938,781.922,1.06298,1202.14,1.78905,806.831,1.08908,1183.1,1.76764
2.1107,2.07851,1,1.07938,781.922,1.06298,1202.14,1.78905,806.831,1.08908,1183.1,1.76764
0.854787,0.403506,1,1.07938,781.922,1.06298,1202.14,1.78905,806.831,1.08908,1183.1,1.76764
1.22661,1.68859,1,1.07938,781.922,1.06298,1202.14,1.78905,806.831,1.08908,1183.1,1.76764
1.8094,2.00977,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.146316,0.120962,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.0906766,0.105904,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.516974,0.660745,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
1.84168,1.70021,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
1.9914,2.13096,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
1.65624,1.72269,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.48649,0.804503,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
1.51953,1.85114,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.275945,0.160029,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.0389488,0.386938,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
1.68442,1.07775,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.651338,0.0311139,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.820704,0.911305,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
2.20526,2.11255,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
1.01778,1.11249,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
1.27209,0.884008,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.682377,1.0806,1,1.61054,390.731,-0.0822121,-1748.86,-1.7406,393.374,-0.0798413,-1749.48,-1.74146
0.786882,0.562198,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
1.10881,1.50341,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
0.746648,0.190707,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
0.2985,2.22507,-1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
1.5305,2.29398,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
2.18195,1.36896,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
0.31621,1.18531,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
1.75128,1.06738,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
1.32537,2.02732,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
1.8478,1.12791,1,1.23047,-711.376,0.632334,559.927,-1.60076,-725.014,0.661776,547.675,-1.57945
2.10436,0.632269,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
2.15623,0.420058,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
2.4509,0.19658,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
2.28736,0.573287,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
1.9266,0.318206,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
1.42394,0.556469,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
1.70137,2.04567,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
1.2592,1.50621,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
1.74634,0.886429,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
1.06815,1.63524,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
1.68144,0.757232,1,1.42382,-374.044,0.190001,409.568,0.940396,-366.328,0.205378,408.518,0.935241
0.195251,1.41761,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
2.19585,0.99436,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
0.882472,0.857336,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
1.51204,0.255455,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
1.51934,2.27212,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
2.28608,1.51514,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
0.227135,1.29475,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
0.402525,0.692847,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
1.41953,0.0509349,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
0.039303,1.36566,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
2.28101,2.23334,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
0.110142,0.178694,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
1.85098,2.06067,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
1.22371,1.08596,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
0.200249,0.699373,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
1.85026,0.308287,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
1.67676,0.0776426,1,0.859681,-1181.74,1.25715,1678.34,-1.07601,-1203.53,1.27378,1693.34,-1.08744
0.337081,0.388055,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
2.24326,2.20004,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
1.43626,1.48433,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
0.0448947,0.00759397,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
1.1441,1.1038,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
2.15347,2.18492,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
1.05426,1.08866,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
0.082247,0.337967,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
1.18144,0.758286,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
1.89866,1.4589,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
0.299729,0.733581,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
0.799459,0.362658,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
2.28061,1.85453,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
1.39889,1.82984,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
0.150311,1.48434,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
0.924087,0.412114,1,1.01229,-1813.99,3.15581,-2762.61,4.96527,-1802.4,3.15484,-2755.65,4.94953
2.48201,1.97961,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
2.34536,1.8383,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
2.02376,2.42496,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
1.97095,0.0751344,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
0.494015,0.706814,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
0.630743,0.848141,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
0.239696,0.0430607,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
0.791526,1.17681,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
0.0975929,0.785436,1,1.81957,-874.985,-0.340989,549.045,0.843154,-870.747,-0.336129,569.464,0.864973
0.666309,0.291635,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
1.05396,0.135991,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
2.12668,1.83282,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
1.72506,1.39508,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
1.10344,1.51623,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
0.316027,0.778327,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
1.87616,1.30369,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
0.325035,0.917533,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
1.70463,0.568249,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
0.842139,0.65007,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
1.73093,0.492555,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
0.470251,1.72865,1,0.634045,95.1498,1.75453,-356.517,0.800054,97.5681,1.73818,-357.111,0.795576
